usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,key_resp.rt,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,globalClockTime,userAgent
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,space,9.185,,0,"[""0.079"",""0.259"",""0.562"",""0.794""]","[1,0,1,1]",0,0,0,0,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.131"",""0.399"",""0.523"",""0.692""]","[1,1,0,1]",0,1,1,1,1,1,0,,,1,FALSE,8.9819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.131"",""0.523"",""0.623"",""0.692""]","[1,0,1,1]",0,2,2,2,1,1,0,,,1,FALSE,4.7689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.515"",""0.471"",""0.741"",""0.908""]","[0,1,1,1]",0,3,3,3,1,0,0,,,1,FALSE,4.7529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.259"",""0.334"",""0.856"",""0.949""]","[0,1,1,1]",0,4,4,4,1,0,1,,,1,FALSE,6.0979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.203"",""0.471"",""0.042"",""0.908""]","[1,1,0,1]",0,5,5,5,1,0,0,,,1,FALSE,8.2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.248"",""0.399"",""0.623"",""0.692""]","[0,1,1,1]",0,6,6,6,1,1,0,,,1,FALSE,5.6909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.079"",""0.294"",""0.042"",""0.794""]","[1,1,0,1]",0,7,7,7,1,1,1,,,1,FALSE,5.2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.166"",""0.334"",""0.856"",""0.250""]","[1,1,1,0]",0,8,8,8,1,0,1,,,1,FALSE,5.8327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.203"",""0.471"",""0.741"",""0.259""]","[1,1,1,0]",0,9,9,9,1,0,0,,,1,FALSE,6.2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.042"",""0.294"",""0.562"",""0.794""]","[0,1,1,1]",0,10,10,10,1,1,1,,,1,FALSE,5.2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.203"",""0.523"",""0.741"",""0.908""]","[1,0,1,1]",0,11,11,11,1,0,0,,,1,FALSE,3.5989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.079"",""0.294"",""0.562"",""0.509""]","[1,1,1,0]",0,12,12,12,1,1,1,,,1,FALSE,3.5287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.131"",""0.399"",""0.623"",""0.248""]","[1,1,1,0]",0,13,13,13,1,1,0,,,1,FALSE,4.3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.166"",""0.334"",""0.508"",""0.949""]","[1,1,0,1]",0,14,14,14,1,0,1,,,1,FALSE,2.6503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.166"",""0.515"",""0.856"",""0.949""]","[1,0,1,1]",0,15,15,15,1,0,1,,,1,FALSE,2.5682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.527"",""0.399"",""0.623"",""0.692""]","[0,1,1,1]",0,16,16,16,1,1,0,,,1,FALSE,1.8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.527"",""0.334"",""0.856"",""0.949""]","[0,1,1,1]",0,17,17,17,1,0,1,,,1,FALSE,3.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.131"",""0.399"",""0.041"",""0.692""]","[1,1,0,1]",0,18,18,18,1,1,0,,,1,FALSE,2.6143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.203"",""0.523"",""0.741"",""0.908""]","[1,0,1,1]",0,19,19,19,1,0,0,,,1,FALSE,4.0826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.203"",""0.471"",""0.741"",""0.040""]","[1,1,1,0]",0,20,20,20,1,0,0,,,1,FALSE,2.7545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.079"",""0.523"",""0.562"",""0.794""]","[1,0,1,1]",0,21,21,21,1,1,1,,,1,FALSE,3.1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.079"",""0.294"",""0.259"",""0.794""]","[1,1,0,1]",0,22,22,22,1,1,1,,,1,FALSE,2.3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.079"",""0.294"",""0.562"",""0.259""]","[1,1,1,0]",0,23,23,23,1,1,1,,,1,FALSE,2.6854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.166"",""0.042"",""0.856"",""0.949""]","[1,0,1,1]",0,24,24,24,1,0,1,,,1,FALSE,3.1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.508"",""0.471"",""0.741"",""0.908""]","[0,1,1,1]",0,25,25,25,1,0,0,,,1,FALSE,3.3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.166"",""0.334"",""0.523"",""0.949""]","[1,1,0,1]",0,26,26,26,1,0,1,,,1,FALSE,4.1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.131"",""0.399"",""0.623"",""0.523""]","[1,1,1,0]",0,27,27,27,1,1,0,,,1,FALSE,2.9011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.166"",""0.334"",""0.856"",""0.515""]","[1,1,1,0]",0,28,28,28,1,0,1,,,1,FALSE,3.9328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.203"",""0.471"",""0.511"",""0.908""]","[1,1,0,1]",0,29,29,29,1,0,0,,,1,FALSE,3.2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.511"",""0.294"",""0.562"",""0.794""]","[0,1,1,1]",0,30,30,30,1,1,1,,,1,FALSE,2.8994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.131"",""0.509"",""0.623"",""0.692""]","[1,0,1,1]",0,31,31,31,1,1,0,,,1,FALSE,4.4686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.131"",""0.399"",""0.623"",""0.509""]","[1,1,1,0]",0,32,32,32,1,1,0,,,1,FALSE,4.3834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.166"",""0.334"",""0.856"",""0.248""]","[1,1,1,0]",0,33,33,33,1,0,1,,,1,FALSE,2.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.203"",""0.471"",""0.259"",""0.908""]","[1,1,0,1]",0,34,34,34,1,0,0,,,1,FALSE,1.5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.079"",""0.250"",""0.562"",""0.794""]","[1,0,1,1]",0,35,35,35,1,1,1,,,1,FALSE,1.4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.511"",""0.294"",""0.562"",""0.794""]","[0,1,1,1]",0,36,36,36,1,1,1,,,1,FALSE,1.3841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.166"",""0.334"",""0.523"",""0.949""]","[1,1,0,1]",0,37,37,37,1,0,1,,,1,FALSE,1.4475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.517"",""0.471"",""0.741"",""0.908""]","[0,1,1,1]",0,38,38,38,1,0,0,,,1,FALSE,1.2818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.259"",""0.399"",""0.623"",""0.692""]","[0,1,1,1]",0,39,39,39,1,1,0,,,1,FALSE,0.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.079"",""0.294"",""0.562"",""0.042""]","[1,1,1,0]",0,40,40,40,1,1,1,,,1,FALSE,1.0962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.131"",""0.399"",""0.042"",""0.692""]","[1,1,0,1]",0,41,41,41,1,1,0,,,1,FALSE,0.6826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.203"",""0.471"",""0.741"",""0.248""]","[1,1,1,0]",0,42,42,42,1,0,0,,,1,FALSE,0.3794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.131"",""0.517"",""0.623"",""0.692""]","[1,0,1,1]",0,43,43,43,1,1,0,,,1,FALSE,0.5621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,606e22e5312c3b75b4de9c36,001,2022-04-28_21h14.11.190,classification_task,2021.2.3,MacIntel,60.0024001,606e22e5312c3b75b4de9c36,626b377229c10585ec392f8a,626b3b83ff0b7ef5dc450f80,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.079"",""0.294"",""0.517"",""0.794""]","[1,1,0,1]",0,44,44,44,1,1,1,,,1,FALSE,0.2966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
