usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,5.5665,"[""0.563"",""0.416"",""0.687"",""0.883""]","[0,1,1,1]",0,12,12,12,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,5.3565,"[""0.325"",""0.416"",""0.372"",""0.883""]","[1,1,0,1]",0,13,13,13,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,5.5228,"[""0.372"",""0.450"",""0.924"",""0.968""]","[0,1,1,1]",0,14,14,14,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,2.9059,"[""0.027"",""0.280"",""0.563"",""0.755""]","[1,1,0,1]",0,15,15,15,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,4.2707,"[""0.141"",""0.231"",""0.789"",""0.841""]","[1,1,0,1]",0,16,16,16,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,4.9376,"[""0.325"",""0.416"",""0.687"",""0.082""]","[1,1,1,0]",0,17,17,17,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,3.5788,"[""0.027"",""0.374"",""0.631"",""0.755""]","[1,0,1,1]",0,18,18,18,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,5.9313,"[""0.788"",""0.416"",""0.687"",""0.883""]","[0,1,1,1]",0,19,19,19,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,l,1,5.5522,"[""0.788"",""0.280"",""0.631"",""0.755""]","[0,1,1,1]",0,20,20,20,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61428986257808bc16da05c6,627c6f8e3fdc241f4fe27458,2022-05-11_21h25.33.676,classification_task,2021.2.3,Win32,59.31549914,627c6715c52fd12f31907bcf,,,,,,,,,,,,,,,,,,,,,,,a,1,3.928,"[""0.180"",""0.082"",""0.924"",""0.968""]","[1,0,1,1]",0,21,21,21,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
