usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,7.567,"[""0.145"",""0.355"",""0.467"",""0.696""]","[1,0,1,1]",0,1,1,1,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,3.8666,"[""0.078"",""0.202"",""0.505"",""0.837""]","[1,1,0,1]",0,2,2,2,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,3.1169,"[""0.501"",""0.394"",""0.652"",""0.890""]","[0,1,1,1]",0,3,3,3,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,2.4499,"[""0.078"",""0.501"",""0.601"",""0.837""]","[1,0,1,1]",0,4,4,4,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,2.4668,"[""0.236"",""0.559"",""0.505"",""0.972""]","[1,1,0,1]",0,5,5,5,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,3.7002,"[""0.236"",""0.559"",""0.767"",""0.520""]","[1,1,1,0]",0,6,6,6,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,,0,,"[""0.311"",""0.509"",""0.652"",""0.890""]","[1,0,1,1]",0,7,7,7,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,a,1,7.2502,"[""0.505"",""0.559"",""0.767"",""0.972""]","[0,1,1,1]",0,8,8,8,1,0,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,5.717,"[""0.145"",""0.275"",""0.520"",""0.696""]","[1,1,0,1]",0,9,9,9,1,1,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5c91942b707ed90011858f48,001,2022-04-29_03h09.32.419,classification_task,2021.2.3,Win32,59.98080614,5c91942b707ed90011858f48,626b377229c10585ec392f89,626b39de363d4fba9517e102,,,,,,,,,,,,,,,,,,,,,,,l,1,3.45,"[""0.025"",""0.202"",""0.601"",""0.837""]","[0,1,1,1]",0,10,10,10,1,1,0,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
