usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,key_resp.rt,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,globalClockTime,userAgent
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.612"",""0.736"",""0.898""]","[1,0,1,1]",0,38,38,38,1,0,1,,,1,FALSE,2.8021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.285"",""0.369"",""0.847"",""0.120""]","[1,1,1,0]",0,39,39,39,1,0,0,,,1,FALSE,4.1391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.966"",""0.245"",""0.578"",""0.783""]","[0,1,1,1]",0,40,40,40,1,1,0,,,1,FALSE,1.2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.032"",""0.245"",""0.120"",""0.783""]","[1,1,0,1]",0,41,41,41,1,1,0,,,1,FALSE,3.9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.512"",""0.404"",""0.736"",""0.898""]","[0,1,1,1]",0,42,42,42,1,0,1,,,1,FALSE,1.8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.083"",""0.322"",""0.119"",""0.688""]","[1,1,0,1]",0,43,43,43,1,1,1,,,1,FALSE,1.6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.641"",""0.847"",""0.932""]","[1,0,1,1]",0,44,44,44,1,0,0,,,1,FALSE,1.5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.322"",""0.468"",""0.537""]","[1,1,1,0]",0,45,45,45,1,1,1,,,1,FALSE,3.7979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.523"",""0.468"",""0.688""]","[1,0,1,1]",0,46,46,46,1,1,1,,,1,FALSE,3.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.736"",""0.641""]","[1,1,1,0]",0,47,47,47,1,0,1,,,1,FALSE,1.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.512"",""0.404"",""0.736"",""0.898""]","[0,1,1,1]",0,48,48,48,1,0,1,,,1,FALSE,1.6813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.613"",""0.322"",""0.468"",""0.688""]","[0,1,1,1]",0,49,49,49,1,1,1,,,1,FALSE,3.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.536"",""0.245"",""0.578"",""0.783""]","[0,1,1,1]",0,50,50,50,1,1,0,,,1,FALSE,2.6622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.083"",""0.322"",""0.143"",""0.688""]","[1,1,0,1]",0,51,51,51,1,1,1,,,1,FALSE,2.3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.641"",""0.847"",""0.932""]","[1,0,1,1]",0,52,52,52,1,0,0,,,1,FALSE,1.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.245"",""0.523"",""0.783""]","[1,1,0,1]",0,53,53,53,1,1,0,,,1,FALSE,2.6735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.736"",""0.514""]","[1,1,1,0]",0,54,54,54,1,0,1,,,1,FALSE,1.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.369"",""0.847"",""0.613""]","[1,1,1,0]",0,55,55,55,1,0,0,,,1,FALSE,2.0843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.206"",""0.536"",""0.736"",""0.898""]","[1,0,1,1]",0,56,56,56,1,0,1,,,1,FALSE,2.2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.537"",""0.898""]","[1,1,0,1]",0,57,57,57,1,0,1,,,1,FALSE,1.5191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.536"",""0.369"",""0.847"",""0.932""]","[0,1,1,1]",0,58,58,58,1,0,0,,,1,FALSE,2.9655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.369"",""0.966"",""0.932""]","[1,1,0,1]",0,59,59,59,1,0,0,,,1,FALSE,2.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.322"",""0.468"",""0.521""]","[1,1,1,0]",0,60,60,60,1,1,1,,,1,FALSE,2.3707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.245"",""0.578"",""0.536""]","[1,1,1,0]",0,61,61,61,1,1,0,,,1,FALSE,2.6851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.966"",""0.578"",""0.783""]","[1,0,1,1]",0,62,62,62,1,1,0,,,1,FALSE,2.9516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.523"",""0.468"",""0.688""]","[1,0,1,1]",0,63,63,63,1,1,1,,,1,FALSE,2.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0, ,,0,8.978835979,439.0331,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,  ,,0,10,430.9249,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,  ,,0,6.862433862,435.1709,0,0,0,0,1,2,1,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,1,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,space,139.6138,l,1,"[""0.083"",""0.322"",""0.536"",""0.688""]","[1,1,0,1]",0,0,0,0,1,1,1,,,1,FALSE,3.7873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.613"",""0.736"",""0.898""]","[1,0,1,1]",0,1,1,1,1,0,1,,,1,FALSE,1.1367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.641"",""0.245"",""0.578"",""0.783""]","[0,1,1,1]",0,2,2,2,1,1,0,,,1,FALSE,6.3902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.736"",""0.149""]","[1,1,1,0]",0,3,3,3,1,0,1,,,1,FALSE,2.3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.612"",""0.468"",""0.688""]","[1,0,1,1]",0,4,4,4,1,1,1,,,1,FALSE,1.2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.521"",""0.847"",""0.932""]","[1,0,1,1]",0,5,5,5,1,0,0,,,1,FALSE,1.7228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.322"",""0.468"",""0.120""]","[1,1,1,0]",0,6,6,6,1,1,1,,,1,FALSE,1.909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.521"",""0.369"",""0.847"",""0.932""]","[0,1,1,1]",0,7,7,7,1,0,0,,,1,FALSE,2.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.136"",""0.898""]","[1,1,0,1]",0,8,8,8,1,0,1,,,1,FALSE,1.3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.536"",""0.404"",""0.736"",""0.898""]","[0,1,1,1]",0,9,9,9,1,0,1,,,1,FALSE,1.3024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.245"",""0.613"",""0.783""]","[1,1,0,1]",0,10,10,10,1,1,0,,,1,FALSE,2.0935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.966"",""0.322"",""0.468"",""0.688""]","[0,1,1,1]",0,11,11,11,1,1,1,,,1,FALSE,1.6117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.613"",""0.578"",""0.783""]","[1,0,1,1]",0,12,12,12,1,1,0,,,1,FALSE,1.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.369"",""0.120"",""0.932""]","[1,1,0,1]",0,13,13,13,1,0,0,,,1,FALSE,2.0397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.245"",""0.578"",""0.523""]","[1,1,1,0]",0,14,14,14,1,1,0,,,1,FALSE,2.7445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.369"",""0.847"",""0.641""]","[1,1,1,0]",0,15,15,15,1,0,0,,,1,FALSE,1.9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.136"",""0.245"",""0.578"",""0.783""]","[0,1,1,1]",0,16,16,16,1,1,0,,,1,FALSE,1.5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,0,"[""0.032"",""0.136"",""0.578"",""0.783""]","[1,0,1,1]",0,17,17,17,1,1,0,,,1,FALSE,1.4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.136"",""0.322"",""0.468"",""0.688""]","[0,1,1,1]",0,18,18,18,1,1,1,,,1,FALSE,0.9766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.322"",""0.613"",""0.688""]","[1,1,0,1]",0,19,19,19,1,1,1,,,1,FALSE,0.7821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.514"",""0.898""]","[1,1,0,1]",0,20,20,20,1,0,1,,,1,FALSE,0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.032"",""0.245"",""0.612"",""0.783""]","[1,1,0,1]",0,21,21,21,1,1,0,,,1,FALSE,1.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.285"",""0.369"",""0.847"",""0.136""]","[1,1,1,0]",0,22,22,22,1,0,0,,,1,FALSE,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.157"",""0.736"",""0.898""]","[1,0,1,1]",0,23,23,23,1,0,1,,,1,FALSE,1.0941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.514"",""0.404"",""0.736"",""0.898""]","[0,1,1,1]",0,24,24,24,1,0,1,,,1,FALSE,1.2288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,0,"[""0.285"",""0.369"",""0.136"",""0.932""]","[1,1,0,1]",0,25,25,25,1,0,0,,,1,FALSE,2.8942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.157"",""0.468"",""0.688""]","[1,0,1,1]",0,26,26,26,1,1,1,,,1,FALSE,0.9982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.285"",""0.514"",""0.847"",""0.932""]","[1,0,1,1]",0,27,27,27,1,0,0,,,1,FALSE,3.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.206"",""0.404"",""0.736"",""0.136""]","[1,1,1,0]",0,28,28,28,1,0,1,,,1,FALSE,1.5066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.613"",""0.369"",""0.847"",""0.932""]","[0,1,1,1]",0,29,29,29,1,0,0,,,1,FALSE,2.4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6150ea24533ea8f02c003739,001,2022-04-28_19h13.46.525,classification_task,2021.2.3,Win32,59.97001499,6150ea24533ea8f02c003739,626b377229c10585ec392f8a,626b3ba2079acc1f35ff39c0,,,,,,,,,,,,,,,,,,,,,,,l,1,"[""0.083"",""0.322"",""0.468"",""0.612""]","[1,1,1,0]",0,30,30,30,1,1,1,,,1,FALSE,0.9836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
