usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,key_resp.rt,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,key_resp_3.rt,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.084,"[""0.164"",""0.351"",""0.843"",""0.970""]","[1,1,0,1]",0,40,40,40,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,0,0.151,"[""0.116"",""0.285"",""0.550"",""0.198""]","[1,1,1,0]",0,41,41,41,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.175,"[""0.164"",""0.842"",""0.807"",""0.970""]","[1,0,1,1]",0,42,42,42,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,0,0.182,"[""0.927"",""0.285"",""0.550"",""0.750""]","[0,1,1,1]",0,43,43,43,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.099,"[""0.164"",""0.351"",""0.807"",""0.846""]","[1,1,1,0]",0,44,44,44,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,0,0.175,"[""0.116"",""0.285"",""0.843"",""0.750""]","[1,1,0,1]",0,45,45,45,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.219,"[""0.927"",""0.351"",""0.807"",""0.970""]","[0,1,1,1]",0,46,46,46,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.067,"[""0.842"",""0.473"",""0.655"",""0.884""]","[0,1,1,1]",0,47,47,47,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,0,0.136,"[""0.116"",""0.285"",""0.550"",""0.927""]","[1,1,1,0]",0,48,48,48,1,1,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.049,"[""0.239"",""0.473"",""0.842"",""0.884""]","[1,1,0,1]",0,49,49,49,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.209,"[""0.851"",""0.351"",""0.807"",""0.970""]","[0,1,1,1]",0,50,50,50,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,0,0.206,"[""0.928"",""0.413"",""0.592"",""0.701""]","[0,1,1,1]",0,51,51,51,1,1,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.25,"[""0.164"",""0.928"",""0.807"",""0.970""]","[1,0,1,1]",0,52,52,52,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.199,"[""0.239"",""0.473"",""0.655"",""0.935""]","[1,1,1,0]",0,53,53,53,1,0,0,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,nobody,1,2022-05-12_11h11.09.574,classification_task,2021.2.3,Win32,59.95203837,1,,,,,,,,,,,,,,,,,,,,,,,a,1,0.183,"[""0.164"",""0.351"",""0.851"",""0.970""]","[1,1,0,1]",0,54,54,54,1,0,1,,,1,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
