usingWebGL,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,signatures_friend,signatures_foe,band_ranges_top,band_ranges_bottom,formitemText,formtype,formundefined,formitemWidth,formindex,formresponse,formrt,key_resp_2.keys,key_resp_2.rt,tute_resp.keys,tute_resp.rt,tutorial.thisRepN,tutorial.thisTrialN,tutorial.thisN,tutorial.thisIndex,tutorial.ran,key_resp_4.keys,key_resp_4.rt,key_resp.keys,key_resp.corr,lines_presented,is_signal_presented,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,vessel,active_band,lines,is_signal,supported_pos,catch_trial,key_resp.rt,debrief_formindex,debrief_formitemText,debrief_formtype,debrief_formitemWidth,debrief_formresponse,debrief_formrt,phases.thisRepN,phases.thisTrialN,phases.thisN,phases.thisIndex,phases.ran,phases.order,phase,key_resp_3.keys,trustitemText,trusttype,trustitemWidth,trustindex,trustresponse,trustrt,support_status.thisRepN,support_status.thisTrialN,support_status.thisN,support_status.thisIndex,support_status.ran,support_status.order,key_resp_5.keys,key_resp_5.rt,globalClockTime,userAgent,manualCondition
TRUE,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,"[[""0.179"",""0.552"",""0.799"",""0.901""],[""0.214"",""0.385"",""0.858"",""0.946""]]","[[""0.144"",""0.306"",""0.604"",""0.739""],[""0.043"",""0.090"",""0.445"",""0.674""]]","[1,10]","[100,1000]",Video game experience,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,Approximately how many hours did you spend playing video games in the last week?,,,0.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,"Which game did you play the most this year? (Enter ""None"" if you didn't play any)",,,0.7,0,Mario Bros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,Visual perception,,,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,Do you have any form of color blindness?,,,0.7,0,No,39.6652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,Do you use software to change the colour temperature of your screen (e.g. f.lux)?,,,0.7,0,No,45.2406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,space,45.5472,space,10.188,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,9.6513,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,29.2431,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,50.7928,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,space,14.2184,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,space,19.5343,,0,"[""0.214"",""0.385"",""0.257"",""0.946""]","[1,1,0,1]",0,0,0,0,1,0,1,,,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5b830542b0d72600018dc280,627c6f4fb368a87425bdae64,2022-05-12_04h22.42.570,classification_task,2021.2.3,Win32,59.93407252,627c6715c52fd12f31907bd0,,,,,,,,,,,,,,,,,,,,,,,a,1,"[""0.501"",""0.552"",""0.799"",""0.901""]","[0,1,1,1]",0,1,1,1,1,0,0,,,0,FALSE,6.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
